index,plate,review_reason_code,customer_meaning,reviewer_comments,status
15014,NOHA SAD,,NO HATE,CAN NOT TRANSLATE,N
9777,GRASSKA,3,GRASSKA IS MY LAST NAME,LAST NAME BUT DOES ASS STAND OUT?,Y
3307,FLX BLS,3,CAR MODEL & FAMILY INITIALS,"FLEX BALLS? HE DOES HAVE A NEW FORD (FLEX) AND HE HAS PTBLS FOR A CHRY (PT CRUISER, MAYBE) AND XBLSS FOR A FORD. HE IS BOB, WIFE IS LUCY.",Y
20650,9O584,6,WEDDING DATE 09/05/1984,ALL DIGITS,Y
23345,LTVNPRF,2,LIVING PROOF MEANS THAT GOD CAN AND WILL ALWAYS CHANGE YOUR LIFE TO GLORIFY HIM. THE T STANDS FOR THE CROSS AND THAT GOD IS ALWAYS IN THE CENTER OF OUR LIVES.,LOOKS LIKE POSSIBLE SUBSTITUTUON LIVIN PROOF,Y
20153,JERSEYG,2,JERSEY GENNARO,JERSEY GANGSTER. LAST NAME STARTS WITH A G,N
4860,C ROD13,2,NO MICRO,13-GANG,N
14009,CHNGS G,2,NICKNAME : CHONGS AND CAR MODEL G35 INFINITI,G=GANGSTER,N
21086,HOT LEAD,2,HOT LEAD,GUNFIRE?,N
9661,DRLGNKY,1,"MY MIDDLE NAME IS NICOLE, FAMILY HAS ALWAYS CALLED ME NICKY, TITLE OF MY FAVE SONG","DARLING NIKKI, PRINCE SONG, VERY SEXUAL",N
22061,RED ICE,2 OR 7D,CAR COLOR,RED IS A GANG REFERENCE AND ICE CAN BE ANOTHER WORD FOR METH OR OTHER DRUGS,N
6047,BFU,2,MY MOM HAD A 1970 PLYMOUTH VALIANT WITH THE PLATES 262 BFU. THIS IS A TRIBUTE,BITCH FUCK YOU,N
3614,T3O8165,,MY FIRST INITIAL AND DAY OF BIRTH OF MY KIDS,LOOKS LIKE A TIN NUMBER,N
3544,DOST 88,2,MY COMPANY NAME AND LUCKY NUMBER,88-HITLER,N
20658,BDAS3O2,3,MY KIDS INITIALS AND THE MODEL OF THE CAR,BAD ASS,N
17674,15O2,6,OB,ALL DIGITS,Y
6269,HB1C 1,3,THIS IS A MATCHING LICENSE PLATE WITH MY SISTER,HBIC-HEAD BITCH IN CHARGE,N
8723,TIGER DD,1,"IM FROM DETROIT, TIGERS MY FAVORITE TEAM. DD IS MY INITIALS DARCY DUANE",DD…DOUBLE DS,N
12211,WSKI64,7D,USS WISCONSIN BB64,WHISKEY 64?,Y
9521,WEEDMAP,2,MY COMPANY NAME. CLOSE QUARTERS CONCEPT & DESIGN,IT IS A BUSINESS SHOWS YOU THE MAP OF ALL MARIJUANA STORES,N
3046,415 JEEP,2,POLICE CODE FOR DISTURBANCE AND MAKE OF VEHICLE,415 AREA CODE,N
13276,ICEBIZZ,2,no meaning on reg 17,"ICE=TO KILL SOMEONE, HES IN THE BUSINESS OF KILLING PEOPLE. OR MAKING ICE.",N
10048,KILDEE,2,WIFES NICKNAME,KILL,N
13261,8OOO8,1,"NO MEANING, JUST SYMMETRICAL AND EASY TO REMEMBER","BOOB, 8008 IS UNACCEPTABLE…",N
9178,PROLIF 2,4,NO QUICKWEB,SAME CUSTOMER AS ABOVE,Y
1727,CONT GT,1,NO MICRO,CONT LOOKS LIKE CUNT,Y
8738,JDM TACO,1,JAPANESE DOMESTIC MARKET TACOMA,TACO… VAGINA.. COULDN’T VERIFY TOYOTA,N
3479,CEXDRIV,1,NAME OF BOAT,SEX DRIVE,N
6483,HATE PPL,,I AM A SOCIOLOGY MAJOR WITH A KNACK FOR SARCASM. PEOPLE ARE THE VERY ESSENCE OF MY WORK AND THIS IS A CONTANT JOKE AMONGST MY COLLEAGUES,HATE PEOPLE,N
18105,JEEPA69,,A VINTAGE JEEP A 1969 MODEL. THIS IS A JEEP JEEPSTER 1969 COMMANDO,JEEPS A 69,N
10177,TREWRED,7,RED HAIR,TRUE RED,N
14500,GCASINI,2,L CASINI,"G, GANG REFERENCE",Y
6318,1BAADMF,3,I WASNT THE BEST KID GROWING UP SO 1BAADMF IS FOR MY PARENTS. MEANS THEY WERE AMAZING TO PUT UP WITH ME AND KEEP ME ON THE RIGHT PATH,MF- MOTHER FUCKER,N
22040,1BREW5O,5,BREWSTER IS LAST NAME 5.0 IS ENGINE SIZE,"5O, POLICE REFERENCE",Y
15764,RD REBEL,2,ROAD REBEL,RED,Y
19733,XTRRMN8,2,EXTERMINATE - FROM DOCTOR WHO,"EXTERMINATE, COULD BE TAKEN AS HOSTILE",N
5376,DHUMASS,3,GRANDMOTHERS MAIDEN NAME,DUMB ASS,N
15088,GET A8UP,1,CHALLENGER SRT-8,GET ATE UP,N
726,VDUCT13,2,TRUCK NUMBER,13-GANG,N
4659,ESE VATO,2,THE DUDE,ESE VATO GANG REFERENCE,N
18139,TSLA 88,,TESLA 88,88 HITLER REFERENCE,N
21366,MURDR11,2,ITS A BLACK CORVETTE,"MURDER, HOSTILE TERM",N
6708,MSBADAS,3,MS BAD AS THEY COME,BAD ASS,N
7807,CALKUSH,2,FROM A POPULAR SONG.,CALIFORNIA KUSH WEED,N
19365,G MGMMCF,2,INITIALS,STAND ALONE G,Y
20599,ME688,2,1988 M6 NAMED MEG,"88, GANG REFERENCE (88 bmw ON RECORD)",Y
21028,ROKWOOD,1,I HAVE A ROCK N ROLL CLOTHING LINE CALLED ROCKWOOD,WOOD=AN ERECTION,N
18341,O91115E,6,"YEAR MET WIFE, MARRIED WIFE AND HAD A  CHILD, E IS FOR ESTABLISHED",LOOK ALIKE,N
9590,ZO6KLLR,2,MINOR HAZE TOWARDS CHEVY OWNERS AS A JOKE,KILLER,N
10647,LKY13JJ,7,LUCKY YEAR 2013,LUCKY 13,N
5213,ACRDFTW,3,THE TYPE OF CAR IT IS ACCORD AND FAMILY MEMBERS INITIALS,FTW FUCK THE WORLD,N
1059,BUDR MLK,D,BUTTERMILK,BUDDER MILK MARIJUANA MILK,N
13850,NISMO14,,NISSAN MOTORSPORTS INTERNATIONAL 14,14 GANG REFERENCE,N
15911,PUCKYAH,3,PUCK YEAH,FUCK YEAH,N
11947,XBULL69,2,POKER NICKNAME,69,N
22871,HAVOC SS,2,MY CAR IS A SUPER SPORT.,SS - no Chevy on ANI,N
21453,9BALL 49,1,I AM AN ACTIVE PLAYER OF 9 BALL (A POOL/BILLIARDS GAME).  MY YEAR OF BIRTH IS 1949.,"BALL, COULD BE A SEXUAL REFERENCE",N
7056,FRNTKLR,7,FRONT CLEAR,KLR-KILLER. FRNTCLR IS OPEN,N
13880,SMYB1,,SHOW ME YOUR BUOYS,SHOW ME YOUR BOOBS,N
11000,BDY PTRL,2,BODY PATROL,BODY PATROL=CORONER?,Y
7619,GERRY FG,2,NO QUICKWEB,DOES THIS LOOK LIKE FAG? HIS NAME AND INITIALS,Y
13728,INTOXIC,7D,USERNAME,"COULD BE TALKING ABOUT BEING INTOXICATED, SOME MAY FIND OFFENSIVE",N
8506,RED 21,7,MY INTIALS RODRIGUEZ EDGARD DELGADO FAVORITE NUMBER 21,RED-GANG COLOR,Y
21371,NISMO J,7D,NISMO IS THE TYPE OF NISSAN JUKE I OWN AND J IS FOR MY FOR FIRST NAME,J COULD STAND FOR JOINT,Y
21629,HI ENUFF,7D,TRUCKS HIGH ENOUGH,"PULLED FOR DRUG CONNOTATION, HAS A 2016 DODGE TRUCK",N
16660,NSMO51O,2,THE PLATE CORRESPONDS TO MY CARS MODEL  TRIM AND THE PRODUCTION NUMBER.,AREA CODE,Y
656,RIPBLK&,2,REST IN PEACE BLACK STAR,"BLACKSTAR, THINK THIS A REFERENCE TO DAVID BOWIE PASSING AWAY, BLACKSTAR IS THE NAME OF HIS FINAL ALBUM. OK?",Y
20648,1BLUETY,2,ONE BLUE BEAUTY,"BLUE, GANG REFERENCE",Y
5089,FRKN JPN,3,JEEP HUMOR,FUCKING JAPAN,N
301,NIJJAR1,2,ITS A SUR NAME,LOOKS LIKE N WORD… IT IS A SURNAME BUT NOT THIS CUSTOMERS NAME ON 272. NIJJAR IS UNACCEPTABLE AND HER FIRST NAME IS NIJJARA.,N
7868,J5 TRD,3,our family of 5 all have a beginning letter of J. The trd is for toyota racing development abbreviation for the race and specialty vehicles for toyota,"turd, no Toyota on ani",N
569,IH8 SH91,2,I HATE SH-91 FOR ITS HORRIBLE TRAFFIC JAMS,hate,N
7374,TRU RED,2,Im a redhead,RED =GANG COLOR,N
12044,TEAMM4,,REPRESENTS COMPANY SUCCESS,M4 IS A TYPE OF BMW BUT IT IS ALSO A TYPE OF GUN,Y
18858,ADA88,2,"FIRST LETTER OF: ASTRID, DINO, AUSTIN AND #88 FOR GOOD LUCK NUMBER",88 = HATE NUMBER,N
9069,JAY 88,7,THIS IS MY NICKNAME MY FRIENDS CALL ME AND THE YEAR I WAS BORN.,88-HITLER. CUSTOMERS BIRTH YEAR,N
16527,N52S43J,6,MY FIRST NAME INTIALS AND MY FOOTBALL NUMBER US 52 AND LAST NAME STARTS WITH AN S AND MY OTHER FOOTBALL NUMBER WAS 43,CONFIGURATION,Y
23411,HEMI8O5,2,THE CARS MOTOR AND AREA CODE,805 IS AREA CODE IN MONTEREY COUNTY AND IS CUSTOMERS AREA CODE,N
16497,GYACK M4,2,"FIRST INITIAL, LAST NAME, CAR MODEL",M4 = ASSUALT RIFLE,Y
7456,MK 6ONE9,2,INITIALS PLUS KIDS AGES,619 AREA CODE,N
19700,HAT3RIK,2,HAT TRICK,"HAT3 LOOKS LIKE HATE, HOSTILE",N
10618,AWW SHET,3,NAME OF GIRLFRIEND,AW SHIT,N
9811,818 F3O,7,F30 BMW LOCATED IN CA (818) AREA,818 ENCINO AREA CODE,N
14363,PSOFFYA,2,P.S. OF FAITH YOU AVAIL,PISS OFF,N
2661,FAQ JOBS,3,NO MICRO,FAQ-FUCK,N
19569,8EATNGU,2,FASTER CAR,"BEATING YOU, EATING YOU",N
16513,LOONY B,3,NICKNAME OF AN OLD AIRPLANE,STAND ALONE B,N
7507,PLNBPIE,2,NO MICRO AVAILABALE,PLAN B,N
19455,SAVGAF,3,SAVAGE AMERICAN FIREARMS,SAVAGE AS FUCK,N
5022,FJU ALL,3,"MODEL OF THE VEHICLE, TO HAVE FUN WITH MY FAMILY","HAS A 1974 TOYOTA(FJ), BTM=VA… FUCK YOU ALL?",N
1977,LARA818,2,LAST NAME,818 NORTHRIDGE AREA CODE,N
2845,C HOKSUK,2,SEAHAWKS SUCK,SEAHAWKS SUCK,N
6759,FKDA9RS,3,FRESH KID DA NINERS,FUCK THE NINERS,N
15299,6IX 9INE,1,SIX NINE FOR 1969 CHEVROLET ELCAMINO,PULLED FOR 69,N
7793,3BTCHES,2,I HAVE THREE BICHON FRISE DOGS,LOOKS LIKE 3 BITCHES,N
3939,OHMYROD,1,OH MY HOTROD,ROD.. HOT ROD… ROD.. SEXUAL?,N
15515,ISHYOUZ,3,ISSUES,ISSUES BUT ISH CAN ALSO STAND FOR SHIT,Y
1439,2NA GODS,1,TUNA GODS (SPORTFISHING TERM),TUNA… VAGINA? LIVES IN SAN DIEGO,N
5986,DDDNUTS,1,LONG STANDING FAMILY HISTORY,NUTS-BALLS?,N
12106,NETSM4,2,JANETTES M4,M4 IS A TYPE OF BMW BUT IT IS ALSO A TYPE OF GUN,Y
19279,BCHRAT,3,BEACH RAT,BCH COULD STAND FOR BITCH (LEGACY PLATE),N
14969,BLU BLU,,"DAVID BOWIE LYRIC, SONG SOUND AND VISION - BLUE BLUE ELECTRIC BLUE",BLUE,Y
11251,IGOT5 ON,D,I GOT FIVE ON IT,"I GOT 5 ON IT, MARIJUANA REFERENCE",N
8778,GNR 0306,7,INFANTRY WEAPONS OFFICER USMC,GNR-GUNNER. NOT A VET PLATE,N
3812,SLMDMOM,1,NO MEANING ON QUICKWEB YET,"slammed can mean that the vehicle is lowered, according to urban dictionary can also mean to be drunk to or be fucked very hard",N
15927,25REY69,1,FOR THE MEMORY OF MY HUSBAND,"NO 69 CAR, SEXUAL",N
23006,B BADGER,3,UNIVERSITY OF WISCONSIN MASCOT,THE B COULD STAND FOR BITCH,Y
7525,INSIPOO,2,NAME OF DRIVER,POO AS IN POOP,N
20606,O1911TT,1,2001 PORSCHE 911 TWIN TURBO,"TT SIMILAR TO TITTIE, SEXUAL REFERENCE (01 PORSCHE ON RECORD)",Y
4731,SPMERMD,1,SAN PEDRO MERMAID,IT KIND OF LOOKS LIKE SPERMED,N
6696,FML LOL,3,FML IS FOR FREE MY LIFE AND LOL IS LAUGH OUT LOUD,FUCK MY LIFE,N
1670,69VADER,1,69 CHEVELLE PAINTED BLACK LIKE DARTH VADER,"69, no 1969 car on ani",N
20569,BAAKOFF,2,BACK OFF. DONT FOLLOW SO CLOSE.,COULD BE CONSIDERED HOSTILE OR AGGRESSIVE,N
5984,BDASS 26,3,BAD ASS 26,BAD ASS,N
19884,ISH$RTD,2,IS HER TOP DOWN....I BOUGHT A CONVERTIBLE VW,"I SHARTED, VULGAR",N
13986,MFG1515,3,initials + address,MFG=MOTHERFUCKING. BUT IT IS HIS INITIALS (AND HIS ADDRESS),N
20412,OLBUCKG,2,"NAMED AFTER MY HUSBANDS GRANDFATHER, BUCK GIVENS","G, GANG REFERENCE",N
7823,MSL 1969,1,NO MICRO,69 ? SEXUAL,Y
16137,KITTY KAT,,KITTY KAT,KITTY KAT,Y
7511,TOXICAT,1,COLOR OF THE CAR(TOXIC ORANGE) CAT FOR THE DODGE BRAND,CAT,N
9451,BISHKEK,2,CITY OF MY HIGHSCHOOL,BISH LOOKS LIKE BITCH,N
17950,WREATER,2 or 1,IT MEANS I COMPEAT WITH WIDE RECEIVERS ON THE FOOTBALL FIELD,WIDE RECEIVER EATER (AND THERE IS NO EAT IN COMPETE),N
10538,JMOR$88,7,"JINGSHU, MARTIJN AND OLIVIA RUJKE FAMILY. 8 IS LUCKY NUMBER",88-HITLER RELATED,N
21604,69 VASO,1,BIRTH YEAR AND FIRST NAME,PULLED FOR 69,N
22229,KIKE5O,5,SPANISH NICKNAME FOR ENRIQUE,RACIST SLANG/50 LAW,N
22349,8JMBX14,2,FAVORITE NUMBER AND INITIALS,14=GANG,N
1084,8BB88BB,2,NONE,PLATE LOOKS LIKE A LOOK ALIKE 888888,N
22178,M SEX,7D,BUSINESS NAME HEALTH RELATED,PULLING FOR SEX,N
20353,FXURFCE,2 OR 3,FIX YOUR FACE,TOO SIMILAR TO FUCK YOUR FACE AND FIX YOUR FACE COULD BE CONSIDERED HOSTILE TO SOME,N
16440,8BADGER,2,NICKNAME,ATE BADGER,N
970,MDLNMFN,3,MIDDLE NAME FUN,FN-FUN OR FUCKEN?,N
281,JCSTACO,1,JUAN CARLOS TACOMA,"has a toyota truck on ani, pulled for taco=pussy",N
22614,KBLADES,2,FIRST INITIAL OF FIRST NAME AND LAST NAME,"BLADES, COULD BE A WEAPON REFERENCE, SOME MAY FIND HOSTILE",Y
733,RAMS31O,7,NO MICRO,310 BELLFLOWER AREA CODE,N
10815,LAFC 13,7,LOS ANGELES FOOTBALL CLUB #13,13-GANG NUMBER,N
22809,9A21B13,2,WEDDING ANNIVERSARY,"13, GANG REFERENCE",N
18296,FNG STNG,3,OWNERS NICKNAME AND MODEL OF CAR MERGED TOGETHER,FNG = FUCKING,N
11006,88 SWX,2,lucky number & initials,"88=HATE SYMBOL, NO 1988 CAR",N
2218,SXEBCH,3,DESCRIPTION OF ATTRACTIVE CAR,SEXY BITCH,N
17924,G WULF,2,IT MEANS GRAY WULF NATIVE AMERCAN NAME.,G=GANGSTER,N
12776,8O5HI,2,805 HOME INSPECTIONS,805 AREA CODE,N
20770,CRM PIE,1,PIES ARE MY FAVORITE THING IN THE WORLD,CREAM PIE,N
15591,SLOSHAG,1,GRANDFATHERS ORIGINAL CAR RESTORED HIS  NICKNAME WAS SLOSH AND HE WAS IN THE AGRICULTURAL BUSINESS.,SEXUAL REFERENCE,N
20039,88 TLC,2,"MY TRUCK IS A 1988 TOYOTA LAND CRUISER, OR 88 TLC","88, GANG REFERENCE (Has 88 Toyota)",Y
11877,STGEM88,2,STEPHANIE THRONTON GEMOLOGIST,88=HATE NUMBER,N
6478,CSI LAW,,CSI MAJOR LAW ENFORCEMENT,CRIME SCENE INVESTIGATION,N
4859,BONG 14,2,DEPECHE MODE,WEED AND HITLER. DEPECHE MODE SINGLE,N
15799,1PDQGTS,3,1 pretty darn quick grand touring sport,PRETTY DAMN QUICK,Y
14205,3LILBZ,3,LOVE 3 LITTLE BS (MY KIDS NAMES ALL START  WITH B),"BZ CAN STAND FOR BITCH, COULD BE THREE LITTLE BITCHES",N
12610,EZ JEFE,2,EASY BOSS,JEFE = BOSS,N
14480,BAD4AZZ,3,BAD 4 ARIZONA,BAD ASS,N
12233,DPBITCH,3,BECAUSE OF THE CAR,BITCH,N
6500,BLKMDWF,2,BLACK MIDWIFE,BLACK MIDWIFE?,Y
23104,LK  13,8,LUCK 13,13,N
21464,P DAWGY,1,MY DOGS NICKNAME (FULL NAME PATRONE),"THE P COULD STAND FOR PUSSY, SEXUAL",N
18559,KUEENBE,,NICKNAME  QUEEN B,QUEEN BEE,N
10212,PDQMINI,,NO MICRO AVAILABLE,???,Y
15857,805 RENO,2,"NAME OF MY BUSINESS, 805 RENOVATIONS LLC. TRUCK NOT OWNED BY BUSINESS, I JUST LIKE IT.",805 = AREA CODE,N
15605,TUNATNK,1,NAME OF RACE TEAM,TUNA TANK SEXUAL REFERENCE,N
23163,LETHAL3,2,THE MESSAGE OF THE UNTED STATES NAVY,"LETHAL, COULD BE CONSIDERED HOSTILE",N
1610,JAC1969,1,JUAN ACEVEDO CAMACHO / BIRTH YEAR,"69=SEXUAL CONNOTATIONS, NO 69 CAR. Six different people came up with his name on DL ani, one was born in 69",N
22279,FGHTON7,2,USC - FIGHT ON,HOSTILE,Y
4238,MUNOZG,,MY LAST NAME,G AS IN GANGSTER,N
19696,CATDAD8,1,"CAT DAD 8, MY SOFTBALL TEAM AND MY NUMBER","CAT, SEXUAL",Y
1989,RMBR714,2,"REMEMBER BADGE 714, FALLEN SHERIFF DEPUTY.",714 IS LA AREA CODE,N
21239,OSCAR 14,2,NAME/YEAR OF CAR,14 = GANG NUMBER (2014 DODGE ON ANI),Y
22288,II G II,2,PRIVATE MEETING,G=GANG,N
3179,O14OMJA,2,BIRTHDAY AND NAME INITIALS BACKWARDS,14-HITLER,N
7132,VALPO14,2,NAME OF TOWN IN CHILE LOCATED IN SOUTH AMERICA,14-HITLER,N
17245,S48916C,6,BIRTH MONTH AND DAY FIRST LETTER OF NAMES.,LOOK ALIKE,N
15858,818HEMI,2,818 (SO CAL AREA CODE) HEMI,818 = AREA CODE,N
4118,ARIES18,2,ZODIAC SIGN,18-HITLER,N
10344,ICDDPPL,7,I SEE DEAD PEOPLE BECAUSE CAR IS A HEARSE,I SEE DEAD PEOPLE-HOS MEANING ON A HEARTS POOR TASTE?,Y
1279,FKKYEAH,3,FLORIDA KRAZE KRUSH YEAH,FUCK YEA,N
1135,ZEROFKZ,3,ZERO FAKES (BASKETBALL),O FUCKS,N
20921,88DEF13,,88 IS FOR MY BIRTHDAY AUGUST 8TH. DEF IS A WORD FROM RAP/HIP HOP MUSIC MEANING COOL. 13 IS THE NUMBERS I USE FOR MY GAMERTAG FOR ONLINE PLAYSTATION USE,13 GANG REFERENCE,N
8354,TULIP13,2,DUTCH FLOWER,13 GANG REFERENCE,N
20444,TRFCHTR,2,TRAFIC HATER,"HATE, HOSTILE",N
8537,4O8 BOSS,7,I AM MY OWN BOSS,CAMPBEEL AREA CODE WHERE THEY LIVE,N
18763,MFG REP,3,MANUFACTURER REPRESENTATIVE,MFG = MOTHERFUCKING?,Y
21486,LIMA BN,1,LIMA BEAN,BEAN CAN BE ANOTHER WORD FOR THE DRUG ECSTACY AND IT CAN BE ANOTHER WORD FOR THE CLITORIS,Y
13414,1BDBOTI,1,ONE BAD BOW TIE,COULD BE ONE BAD BODY OR ONE BAD BOOTY,N
12409,IOB8866,,CHINESE LUCKY NUMBER,"88, HITLER REFERENCE",N
9055,RED4LUV,7,"THE COLOR OF THE CAR IS RED AND IT’S THE MEANING OF WHY I PURCHASED IT, IN THAT COLOR, FOR LOVE.",RED-GANG,Y
9978,LOVESDC,1,SAN DIEGO HOME TOWN,LOVES DICK OR LOVES SAN DIEGO CA,N
6272,RED ON U,7,THIS IS LINE FROM THE MOVIE SHAUN OF THE DEAD REFERRING TO A RED PEN THAT LEAKED IN CHARACTERS POCKET,GANG COLOR. WHAT HE SAYS IS TRUE,N
19410,69MIURA,1,1969 LAMBORGHINI MIURA,PULLED FOR 69 (NO 1969 ON ANI),N
18246,SYNHELL,2,"SO YOU NO HELL, WELCOME TO L.A. TRAFFIC",SIN HELL,N
7875,SMKEDIT,2,a term used in the drilling business,smoked it=killed it (or smacked it?),N
8260,CAVERAO,1 OR 2,in Brazil is a nickname for a big car,means skull in Portuguese (which is slang for oral sex in English) also means Special Police Armored Vehicle in Brazil,N
18767,XXXLDOG,1,CLIFFORD BIG RED DOG,PULLED FOR XXX,N
3183,SENDPIE,1,FUNNY PUN,SEND PIE… SEND VAGINA,N
17124,SHOT N $,3,shot in the heart with love,SHOT IN THE HEART,N
20023,3DEEZYD,1,DDD IS MY INITIALS - DARYL D. DERRICO.  3DEEZY IS NICKNAME.,THE D AT THE END COULD STAND FOR DICK (It is customers name),Y
5677,RX8 13B,2,RX8- CAR MODEL 13B- ENGINE MODEL,13 GANG REFERENCE,Y
22151,CHK EM,2,CHECK EM A HOCKY TERM.,"CHECK THEM COULD MEAN TO HIT SOMEONE, SOME COULD FIND IT HOSTILE",N
4993,SLTGNNR,2,SALT GUNNER,GUNNER,N
21145,R6192O8,,R STANDS FOR ROBERTSON. THE NUMBERS ARE FAVORITE,LOOK  A LIKE,N
4228,BLU GILL,,NAME OF A FISH.,BLUE,Y
23130,FA818,2,ME AND MY LOVES BDAY,AREA CODE,N
7855,WOR MCHN,1,WAR MACHINE,WOR-WHORE? WARMCHN IS TAKEN,N
6756,DEAD PR,2,"TRAPSHOOTING: WHEN YOU BREAK BOTH CLAY BIRDS IN A DOUBLES COMPETITION, IT IS CALLED OUT AS A DEAD PAIR.",DEAD PAIR,N
10185,DR RDRUM,7,"REPRESENTS MY DOCTORAL DEGREE, MY RED HAIR AND IS MY REGISTERED ROLLER DERBY NAME",DR MURDER,N
19286,CMLXXX1,1,ROMAN NUMERAL FOR 981. THE MODEL NUMBER OF THIS CAR.,"XXX, SEXUAL REFERENCE",N
7984,SFCITYG,7,NO MICRO,SF CITY G(ANGSTER),N
5807,HEMI714,2,ENGINE OF CAR AND AREA CODE,714 AREA CODE,N
9609,OMEGASX,1,1979 OLDSMOBILE OMEGA WITH SX OPTION,SEX? NO 79 OLDS ON ANI BUT OMEGA WITH SX IS A REAL MODEL,N
17960,CATNI,1,MY WIFE AND I,"CAT=PUSSY, HE ALREADY HAS CATIAM",Y
14878,CL714,2,MY COMPANY INITIALS AND FAV NUMBERS,714 = AREA CODE,N
16102,K1111K,2,FIRST NAME AND LAST NAME INITIALS,KIKE,N
7713,88JRB78,7,INTIALS AND YEAR OF BIRTH,88-HITLER RELATED,N
9536,2DA 831,7,MY HOMETOWN AREA CODE,831 IS SALINAS AREA CODE,N
13119,12 BANGR,1,12 CYLINDER ENGINE,12 CYLYNDAR BUT CAN BE A SEXUAL REFERENCE OR A GUN REFERENCE,N
4234,KANE 7O7,,707 IS THE AMOUNT OF HP IN THE CAR. KANE IS THE NAME OF A PROFESSIONAL WRESTLER THE CAR IS NAMED AFTER,707 AREA CODE,N
8316,FK GNUTZ,3,SHORT FOR MY COMPANY,FUCK NUTS,N
12616,G MARCOS,2,NO MICRO,G = GANGSTER,Y
6118,M88SE,7,MOOSE,88-HITLER RELATED,N
19227,MOBBENZ,2,MY CAR KINDA LOOKS LIKE THE CAR FROM THE GODFATHER SO IM NAMING IT THE MOB CAR,"MOB, GANG REFERENCE",N
17576,REELADK,1,IM FISHING FANATIC AND  THE PLATES REFLECT THAT I LOVE MY FISHING REELS  AND ANYTHING THAT HAS TO DO WITH FISHING.,LOOKS LIKE REEL A DICK,N
2649,BIGANG1,,NAME OF CAR IN MEMORY OF ANEGELA BIG ANG RAIOLA,GANG,N
22191,BOOM DUC,2,NICE DUCATI,BOOM,N
20577,DDSEXP1,1,DDS EXPRESS 1,"SEX STOOD OUT TO ME, SEXUAL REFERENCE",N
11293,BECHLVR/,D,BEACH LOVER,COULD LOOK LIKE BITCH LOVER,N
17152,MI WILLY,1,MY CAR IS A JEEP WRANGLER WILLY. IT SAYS MY WILLY IN SPANISH. MEANING MY JEEP WRANGLER WILLY.,"WILLY=SLANG FOR PENIS, DON’T FIND A JEEP ON ANI",N
6651,SKURPPP,3,THE SOUND THAT MY TIRES MAKE WHEN THEY GRIP THE ROAD,"URBAN SAYS THE SOUND A CAR MAKES, BASICALLY SQUEELING TIRES AND  To use the hand, especially the fingers to cup, tickle, and violate the genital region of another person, especially the testicles.",N
9559,PMPG8TR,7,NO MICRO,PIMP GATOR,N
3446,MAMBA13,2,SHORT FOR BLACK MAMBA SNAKE,13-GANG,N
2286,AAF ET,3,NO MICRO,AAF-AWKWARD AS FUCK,Y
12605,BLUE ONE,2,LIKE THE COLOUR BLUE,BLUE = GANG COLOR,Y
16037,2NA SLYR,2,AM A TUNA FISHERMAN. MY PASSION IS SALTWATER TUNA FISHING AND WOULD LOVE TO HAVE MY LICENSE PLATE REFLECT WHO I AM.,TUNA SLAYER,N
14655,GLDNAXE,2,SIMPLY A GOLDEN AXE,AXE,N
16809,COXSSR,1,FAMILY NAME AND CAR,"COCKS, SEXUAL REFERENCE",N
18532,FELIR EY,,IT IS MY FIRST AND LAST NAME. IT STANDS FOR FELIPE REYNOSO,FEEL HER EY,N
10134,GITBOX,2,NICKNAME FOR GUITAR,GET BOX,N
18382,TAMA14,2,SONS NAME,"14,GANG REFERENCE",N
18192,9JVT14,,my initials anfd kids bday,14 GANG REFERENCE,N
2717,ZJTK 13,2,KIDS INITIALS,13-GANG,N
10852,BRK BKS,7,BREAK NECKS,BREAK NECKS?,N
10332,FMONY52,7,NO MICRO,G-GANGSTA,N
21929,666CMNO,2,"FAMILY ALWAYS CALLS MY CAR EVIL, IS NOT MEANT TO BE OFFENSIVE IN ANYWAY",666=mark of the Beast,Y
4683,OG WZRD,2,NAME OF THE FANTASY FOOTBALL TEAM I MANAGE AND MY LONGTIME NICKNAME GIVEN TO ME BY MY FAMILY AND FRIENDS.,ORIGINAL GANGSTER,N
5778,CYZMTRS/,1,Size Matters,"Size Matters, potentially sexual",N
11118,HELICOP,5,"HELICOPTER, HELIO",COP=LAW ENFORCEMENT,N
3404,6 4 SCAT,2,CAR MODEL,SCAT MEANS ANIMAL POOP,N
966,1 PSYDR,1,NUMBER ONE PSYCH DOCTOR,#1 PUSSY DR,N
5743,TWINDRG,D,THIS IS THE TYPE OF FISHING REEL THAT I LOVE. THE FULL WRITEN WORD IS TWINDRAG.,DRAG OR DRUG?,Y
18574,NITE CAT,,NIGHT CAT,CAT,Y
4106,BUCKOPH,3,IT IS RODEO SLANG FOR WHO CAN RIDE THE MOST BUCKING BRONCS. THE PLATE IS GOING ON A MUSTANG,FUCK OFF,N
7065,RAD AF,3,RIGHT AFTER DEATH ANGELS FLY,AF-AS FUCK,N
11290,YFNK NOT,3,INITIAL AND LAST NAME,WHY FUCKIN NOT ?,N
17202,CTCH 7O7,2,DESCRIBING HORSEPOWER,707 = AREA CODE,N
21455,91O25B2,6,THIS WAS THE ORIGNAL PLATE ISSUED WHEN I BOUGHT THE TRUCK,LOOK ALIKE,N
19418,MSLYNCH,2,MISS LYNCH LAST NAME OF FAVORITE FOOTBALL PLAYER,"LYNCH, HOSTILE",N
