index,plate,review_reason_code,customer_meaning,reviewer_comments,status
21335,GRMPY HO,3,GRANDPA NAME,"HO, PROFANITY",N
18707,BIGCAT 3,1,NICKNAME,PULLED FOR CAT,Y
7667,24 BSTRD,2,UNITED STATES MARINE INFANTRY UNIT AND NICK NAME,BASTARD,N
21881,MX5 XXX,1,MX5 MIATA XXX RACER X,XXX=PORN,N
16079,IBRDONE,1,IRON BUTT RALLY DONE,COULD HAVE SEXUAL CONNOTATION,N
5392,PANKYJM,1,INITIALS/ NICKMANE,PANKY/DEROGATORY,N
8336,AOOOO88,2,LUCKY NUMBERS,88 HITLER REFERENCE,N
21908,SRTPUDY,1,THIS IS A PLATE FOR A DODGE SRT HELLCAT. PUDY IS SHORT FOR PUDDYTAT WHICH IS WHAT THE TWEETIE BIRD CARTOON CHARACTER CALLED A PUSSYCAT.,"PUDDY=SLANG FOR PUSSY (ITS ON URBAN DICTIONARY 148 Up, 88 down) BUT HE DOES HAVE A 2016 DODGE",Y
12205,7EUUZ88,2,RANDOM BUT SIGNIFICANT,88 = HATE NUMBER,N
15045,YRN JAY,,YOURE RICH NOW JAY,YOUNG RICH NIGGA,N
20587,GLDHE8R,1,GLADIATOR,"GLADIATOR BUT IT ALSO COULD BE GLAD HE ATE HER, SEXUAL REFERENCE",N
7470,$MYGAY2,2,GAY IS MY LST NAME AND MY WIFE HAS THE OTHER PLATE WHICH READS MYGAY,"LOVE MY GAY 2 CUSTOMER LAST NAME IS GAY, LITERALLY",Y
16395,LIIITAF,3,COOL AIRFORCE,LIT AS FUCK,N
20942,TZ 415,2,DAUGHTER NICK NAME AND ANNIVERSARY DATE,415 IS SAN FRANCISCO AREA CODE,N
2620,FKURFRD,,I AM FILLING A PROMISE I MADE WITH MY DAD WHILE HE WAS ALIVE I MADE A PROMISE TO HIM THAT I WILL DO THIS,FUCK YOUR FRIEND,N
11730,MY 4SOM,1,4SOM IS A GROUP OF 4 PEOPLE PLAYING GOLF,FOURSOME CAN HAVE A SEXUAL CONNOTATION OR A GOLF MEANING,N
19432,BUSABOS,2,SLAVE,SLAVE,N
10354,14MEX84,7,DATE OF BIRTH,14-HITLER RELATED,N
4887,B658FO,6,"IT DOESNT REALLY MEAN ANYTHING. I JUST LIKE THE WAY THE NUMBERS AND LETTERS LOOK TOGETHER, (CENTERED) WITH NO GAP OR SPACE IN THE MIDDLE.",LOOK A LIKE?,Y
16577,619BOLT,2,CHARGER FAN!,619 = AREA CODE,N
9603,92RIOT,2,NO QUICKWEB,1992 L.A. RIOTS--AFTER THE AQUITTAL OF THE POLICE OFFICERS WHO ARRESTED AND BEAT RODNEY KING,N
13689,FN2187M,2,ITS THE STORMTROOPERS NAME IN THE NEW STAR WARS MOVIE,FN LOOKS LIKE FUCKIN,N
963,CYO TOS,1,NEW HARLEY ON THE OTHER SIDE,SEE ABOVE,N
13550,F STICK,3,AN F STICK IS MY FAVORITE GOLF CLUB,FUCK STICK?,N
6015,LLOYDIE,7,FIRST NAME,DIE STAND OUT? HIS NAME IS LLOYD,N
1328,69BCHBS,2,no micro,BCH LOOKS LIKE BITCH BS LOOKS LIKE BULLSHIT,N
18997,EASY22,2,I AM A MEDICALLY RETIRED VETERAN. EASY RESPRESENTS THE FAMOUS EASY COMPANY 506 PIR THAT PLAYED A BIG ROLL IN WW2. 22 IS FOR THE SUICIDES COMMIITTED BY VETERANS EACH DAY.,22=GUN,N
7664,WHITE ON,2,REALLY,WHITE ON,N
12069,552M1,6,SIGNIFICANT LIFE NUMBERS;  I HAVE AN M1 ENDORSEMENT,LOOK ALIKE,N
213,URDUNN4,2,LAST NAME IS DUN AND WE ARE A FAMILY OF FOUR,YOURE DONE FOR,N
16297,FSH CRZY,,FISH CRAZY,FISH CRAZY,Y
3449,NANO9MM,2,GIFT GRANDMA GAVE US,GUN,N
12174,GGGTXXX,1,GTX,PULLED FOR XXX,N
14762,EJOHZZA,3,DAUGHTERS NICKNAME,ASSHOLE BACKWARDS,N
14355,NUTEDGE,1,NUTRITION EDGE CORPORATION,COULD HAVE SEXUAL CONNOTATION,N
3876,MORE42O,D,I SUPPORT 420 (CANNABIS) AND THE FREEDOM IT BRINGS.,42O MARIJUANA REFERENCE,N
19703,IZULOKN,2,I SEE YOU LOOKING AT MY CAR.,ARE YOU LOOKIN COULD BE HOSTILE,Y
20081,25T1CHP,5,1/4 TON 100 HORSEPOWER,"CHP, LAW ENFORCEMENT REFERENCE",N
18857,YEAHBUT,1,MEANS UNCERTAINTY,"BUTT, SEXUAL REFERENCE",N
4498,SIX13,2,THE NUMERICAL REPRENTATION OF MY INITIALS (FM),13 GANG REFRENCE,N
21315,DOMSCAT,1 OR 3,DOMENIC SCATPACK,"COULD BE DOMS CAT WHICH IS SEXUAL, OR COULD BE DOM SCAT, SCAT IS OBSCENE",N
11704,CIASALV,5,CIA IS MY FIRST NAME. SALV REPRESENTS MY LAST NAME,PATRICIA IS HER NAME. PULLED BECAUSE OF CIA=CENTRAL INTELLIGENCE AGENCY,N
1689,BLK MOLY,D,MY FAVORITE TROPICAL FISH,"BLACK MOLLY IS ANOTHER NAME FOR AMPHETAMINES (SPEED, BLACK BEAUTY) IS ALSO A TROPICAL FISH",N
8567,CHO BLYA,2,SAYING VERY DEAR TO MY HEART. SOMETHING MY FATHER USED TO SAY WHEN HE WAS PROUD OF ME,RUSSIAN FOR DUMB ASS,N
21283,SLPNG G,2,SLEEPING G35,STAND ALONE G (Cant see ANI),N
8627,MOB ARMR,9,MOB ARMOR IS SHORT FOR MOBILE ARMOR. THIS IS A HARDWARE COMPANY I HELPED FOUND WHILE I WAS IN COLLEGE,MOB-MEMBERS OF BLOOD,N
12215,LIL PITA,2,REFERS TO THE NICKNAME OF MY DAUGHTER,PITA = PAIN IN THE ASS,N
6092,13GLYDE,2,NO MICRO,13-GANG,N
11901,ITIIIII,6,NO MEANING,LOOKS LIKE ALL DIGITS,N
11477,OGSTILE,2,ORIGINAL STYLE VEHICLE,OG GANG REFERENCE,Y
20483,64GLASS,7D,A 1964 VW WITH A FIBERGLASS BODY-GLASS IS SHORT FOR FIBERGLASS,"GLASS CAN BE ANOTHER WORD FOR METH, DRUG REFERENCE",Y
19567,4 R OREO,2,"OUR FATHER WHEN ALIVE, OREO WAS HIS NICKNAME. HE WAS A BAKER. WORE WHITE CLOTHES AND BLACK SHOES AND HAD BLACK HAIR. LOOKED LIKE AN OREO COOKIE.",OREO CAN BE A RACIST TERM,Y
10214,SKUNKY 1,2,NO MICRO AVAILABLE,SKUNK,N
22560,XX388XX,2,PERSONAL JOKE,88 = HATE NUMBER,Y
4343,RK 88,2,R IS THE FIRST LETTER OF RAY. K IS THE FIRST LETTER OF MY LAST NAME. 88 IS MY BORN YEAR.,88=hate symbol,N
16523,MXBUT13,2,MX= MOTOCROSS BUT= MY LAST NAME BUTLER AND 13= MY RIDING NUMBER,13 = GANG NUMBER,N
14508,HNTDEER,2,HUNT DEER,"HUNT, WEAPON REFERENCE",Y
15185,JSS SKS,2,MY KIDS INITIALS,SKS GUN,N
6058,PORNICK,1,FOR TRANSLATION FROM SPANISH NICK(WHICH IS A NAME),PORN NICK,N
21274,GIRL$HI,7D,GIRL LOVES HAWAII,PULLED FOR HI (HIGH)?,N
22948,I71I17I,6,JUST COOL LOOKING SRAIGHT LINES,CONFIGURATION?,N
3143,NVRGIVN,2,NO MICRO,NEVER GIVEN COMMON TERM NO FUCKS GIVEN,Y
4017,$PUSSIE,1,I LOVE CATS,LOVE PUSSY,N
5525,HOUSE13,2,PART OF MY LAST NAME AND MY BASEBALL NUMBER IN HIGH SCHOOL AND COLLETE,"13=GANG NUMBER, NO 2013 CAR ON ANI",N
17701,THINGE,1,volkswagon thing,THINGY TERM FOR PENIS,N
20131,SKUL 13,2,FAMILY NAME AND FAVORITE NUMBER,13=gang number,N
8966,69 CJ,1,DESC,69-SEXUAL,N
613,SO CTY69,1,HIGH SCHOOL PLUS YEAR OF CAR,"69 can have sexual connotations, no 69 car on ani",N
13044,LVGD415,2,LVGD (LIVING GOOD: ABBREVIATED)  415 (SF AREA CODE) MEANING LIVING GOOD IN SAN FRANCISCO,415 = AREA CODE,N
14542,O8MT7O7,2,08= MONTH OF BIRTH MT= INITIALS FOR MARIA TAMAYO 707= MY AREA CODE,AREA CODE,N
7692,DARKV 14,7,NO MICRO,14 HITLER RELATED. DOES HAVE A 2014 VEHCILE,Y
12720,786NI87,"1, 2",SEVEN ATE SIX AND I ATE SEVEN,PULLED FOR EAT AND 187=HOMICIDE,N
852,TUNED 88,2,NO MICRO,88-HITLER,N
16303,HGHFLYR,,I AM IN THE USAF WORKING ON JET FIGHTERS,HIGH,N
15122,HNYBUNE,1,HONEY BUNNY,"HONEY BUN, COULD BE SEXUAL REFERENCE",Y
20254,IH8TRMP,2,I HATE TRUMP,hate,N
17707,6SMG M3,2,lucky #,GUN,N
20305,BIGFNN,3,MY NICKNAME,FNN COULD STAND FOR FUN BUT IT CAN ALSO STAND FOR FUCKING,N
736,BCHGIRL,3,GIRL WHO ENJOYS THE OCEAN/BEACH,BEACH OR BITCH?,N
14965,BAJ TACO,,BAJA TACOMA,TACO VAGINA,N
7317,JOYA 14,2,LAST NAME AND THE YEAR WE WERE MARRIED.,14 GANG REFERENCE,N
1561,OGHONKY,2,NO MICRO,OG. HONKY,N
908,FKNMASH,3,NO MICRO,FUCKIN,N
21891,QUADMFT,3,YOUTUBE CHANNEL NAME,"MF.. MOTHERFUCKING TRY, MOTHERFUCKING TIGHT, MOTHERFUCKING TRUE… GOOGLE SHOWS IT IS A YOUTUBE NAME",N
10175,RED BAR,7,CHIEF WARRANT OFFICER IN THE MARINE CORPS,RED,Y
9541,$ASASS,3,ALIYAH SORAYA AUDREY SOPHIA SAVANNAH,ASS?,N
5763,TRDTEN7,2,NOT ON QUICKWEB YET,TRD=TURD OR TARD OR TOYOTA RACING DEVELOPMENT (NO TOYOTA ON ANI) 10-7 IS POLICE CODE FOR OUT OF SERVICE,N
20076,STR8KLA,2,STRAIT KILLA,"KILLA, HOSTILE",N
9752,FUPLGRM,3,"FOR YOU, PLACIDA (NAME) GREAT MOM",FUCK YOU PILGRAM?,N
7350,BEEE,3,bianca,"b=bitch, customer first name is Bianca",Y
9297,$AK 786,2,NAME,AK IS A TYPE OF GUN,N
12831,GAK1932,7d,INITIALS & BIRHT DATE,GAK IS A DRUG TERM,Y
13390,SNDYTCO,1,SAND COLORED TOYOTA TACOMA SANDY TACO.,"SANDY TACO, SEXAUL REFERENCE",N
6998,7T3 KTY,1,73 KITTY-CAR IS A 1973 DETOMASO PANTERA (ITALIAN FOR PANTHER),COULDN’T CONFIRM CUSTOMERS VEHICLE. HOWEVER HE HAS A 73 FORD,Y
7404,LIL KOOZ,1,no quickweb,"COOZ=CUNT, customer last name is Kuosman",N
9202,MCL P13,2,MCL STANDS FOR MCLAREN P13 IS THE DEVELOPMENT NAME FOR THE MODEL,13 GANG REFERENCE,N
7393,CPT4COP,5,compton for community-oriented policing,COP,N
15463,CRNFD5O,5,"MY MUSTANG 5.0 RUNS ON CORN BASED  ETHANOL FUEL, E85. CORN FED 5.0",POLICE REFERENCE,N
10068,KHOKHER,2,NICKNAME,CHOKE HER,N
22102,GUNNY 24,2,MARINE RANK,"GUN, WEAPON REFERENCE",N
21530,D DRKSDE,2,THE DARKSIDE,STAND ALONE D,Y
17548,MEVSU,2,A MOTIVATIONAL SAYING THAT MY FATHER  WOULD SAY WHEN FACING DIFFICULT TIMES,"YOU, HOSTILE",N
21237,OG 454,2,A DESCRIPTION OF THE TYPE OF TRUCK I HAVE,PULLED FOR OG,N
425,GGG 69,1,INICIAL OF MY KIDS NAME,NO 69 CAR,N
12386,FLTHY5O,,MEANS I HAVE A FILTHY MUSTANG GT 5.0,"5O, POLICE REFERENCE",N
16531,OGCYBRG,2,IT IS MY EMAIL ADDRESS AND MY ONLINE SCREEN NAME,PULLED FOR OG,N
5272,18 LAKNG,2,NUMBER 18 FOR THE LA KINGS. HIS NUMBER IS RETIRED. STANDS FOR DAVE TAYLOR,18 HITLER REFERENCE,N
2324,CUMANDO,1,MILITARY TERM,CAMANDO IS A MILITARY TERM AND ALSO MEANS TO GO UNDERWEARLESS,N
22601,DML TRD,3,DML TRD,"TRD IS SIMILAR TO TURD, OBSCENE - Toyota truck on ANI",Y
5263,THE 650S,2,FOR MCLAREN 650S,650 AREA CODE,Y
22863,CRZYPLM,2,CRAZY PLUM,CRAZY,Y
22364,65 FELON,2,IN HONOR OF MY DECEASED BROTHER IN LAW BORN IN 1965. ANGELO FELON,"FELON - 65 Chevy on ANI, customers name is Eric Mortiz",N
12552,M14BOYS,2,"MY 4 BOYS , I HAVE FOUR SONS",14 GANG REFERENCE,N
7222,UR STPD,2,YOU ARE STUPID,YOURE STUPID,N
14860,612,6,AREA CODE OF MY HOMETOWN,ALL DIGITS,N
7530,5150 DUX,2,ANAHEIM DUCKS (HOCKEY TEAM) CRAZY,5150 CRAZY,Y
20512,H8TRUMP,2,WINNING BRIDGE HAND,"HATE, HOSTILE",N
2069,CHERRY B,2,WIFES NICKNAME FOR ROLLER DERBY CHEERY BOMB PLUS NOW THE TRUCKS NICKNAME VICTORY RED CREW CAB LONG BED PICK UP.,CHERRY BOMB,N
5078,BOZZHOZ,1,I WANTED BOSSHOSS BECAUSEE IT WAS MY FAVORITE HOT WHEEL AS A CHILD. THIS IS THE CLOSEST THING I COULD GET,HOZ LOOKS LIKE HOES,N
9532,TT8O4,1,BADGE NUMBER,TT  IS PENIS IN TAGALOG,N
5251,O2MAJ13,2,SONS INITIAL,13 GANG REFERENCE (nothing on ANI),N
6609,BDAS468,3,FAMILY MEMBERS INTIALS,BAD ASS,N
6598,ZO650 HP,2,MY CAR,650 AREA CODE,N
20661,BLUESGO,2,NHL FAN,BLUES,Y
3375,FCK GED,3,ONLINE PLAYER USER NAME,FUCK,N
21888,PB 13   7,2,THATS MY LUCKY NUMBER.,"13=gang number, has 3 cars on ani. One is a 2013 Toyota",N
12815,CTDADDY,1,"MY INITIALS, PLUS THE WORD DADDY AS I AM A  FATHER.","CAT, SEXUAL REFERENCE",N
2767,PSN GAS,2,PASSING GAS STATIONS.,PISSING GAS,N
8055,KLSWTCH,2,NO QUICKWEB,KILL SWITCH,N
8214,ALYKAT,1,ALLEY CAT MY NICKNAME IS ALLY,ALLEYKAY CAN MEAN A LOOSE GIRL. HER NAME IS ALEXANDRA.,N
10448,STRBLZR,3,NO QUICKWEB AVAILABLE YET,BLAZE CAN HAVE DRUG CONNOTATION. HE DOESN’T HAVE A CHEVY BLAZER. HE DOES ALREADY HAVE THE PLATE STRBLSR STARBLAZERS WAS THE NAME OF A TV SHOW IN THE 70S,N
5367,STLSLGN,D,IM STILL SLING SHOTTING IT REPRESENTS MY FIGHT FOR LIFE.,"STILL SLANGIN, SLANGIN=SELLING DRUGS",N
14262,MOBBTCH,2,MY ONLY BEST BIMMER THAT CAN HANG,MOB BITCH GANG REFERENCE,N
3779,9O9CALI,2,CAMARO CAR CLUB,909=COLTON CALIFORNIA AREA CODE,N
20112,H8 TRFUK,3,I HAVE A GRUELING COMMUTE EVERY DAY,FUCK HATERS,N
6224,XXMF$AD,3,I love my wife,"MF=motherfucker, see AD$XXMF they live at same address…",N
13,FJ 666,2,FJ IS MY BORN CITY.666IS MY LUCKLY NUMBER,666 EVIL,Y
4737,WETHEAD,1,"BMW BIKES HAVE BEEN AIRHEADS, OILHEADS AND NOW WITH LIQUID COOLING, WETHEADS",WET HEAD COULD BE A SEXUAL REFERENCE,N
3164,GAGRL13,2,GEORGIA GIRL 13,13-GANG,N
10209,B4PIM55,2,NO MICRO AVAILABLE,LOOKS LIKE BEFORE PMS,Y
6051,EDS KAT,1,I HAVE A CUSTOM FORD F100 TRUCK IT HAS A PAINTED TIGER FACE ON HOOD WITH STRIPES ON SIDE OF TRUCK. THEREFORE THE KAT,CAT,N
9710,HUSTLIN,2,"WORKING HARD, BUSY MOVEMENT AND ACTIVITY: THE HUSTLE AND BUSTLE OF THE BIG CITIES",HUSTLING,N
4975,MOFUKER,3,BIRTHDAY REPRESENT FOR MO FISHKER,FUCKER,N
15979,G NUTZ,1,GARRAMORE WALNUTS ORCHARDS,COULD HAVE SEXUAL CONNOTATION,N
12599,BIKINI G,2,BIKINI GOD - WE OWN A BIKINI STORE,G = GANGSTER,Y
1129,FJ 213,2,NO MICRO,213 AREA CODE,N
3438,GWA88,2,INITIALS AND YEAR BORN,88-HITLER,N
4567,PTWN559,2,CITY AND AREA CODE,559 area code for Parlier (Fresno county),N
20696,PEAZANT,2,MY GREAT ANCESTORS WERE THE WORKING AND BLUE COLLAR TYPE. OUR ORGINAL FAMILY NAME WAS PEASANT. THIS IS TO PAY RESPECT TO ANCESTORS,PEASANT (PEASANT released in 2008. no complaints),Y
15155,M3SLAYR,2,PLATE FOR FUTURE TESLA MODEL 3. SLAYER IS  FAVORITE BAND,SLAYER CAN BE A HOSTILE TERM,N
10109,TRE13JO,7,HUSBANDS NAME MIXED WITH MINE AND OUR NUMBER,13-GANG,N
8502,RAVEN13,7,MY NAME RAVEN AND MY LUCKY NUMBER 13,13-GANG NUMBER,N
10323,TNT TILE,2,"IM A TILE CONTRACTOR, BUSINESS NAME",TNT BOMB,N
17409,FLOPPYD,1,COMPUTER FLOPPY DISK,"D COULD STAND FOR DICK, FLOPPY DICK",N
6308,BADFMAT,3,ITS MY FAMILY AND BEST FRIENDS FIRST NAME INTIALS,BAD FUCKING MATT. HIS NAME IS MATTHEW,N
18404,DANK65,7D,DANG KOOL 65,DANK CAN BE A WORD USED TO DESCRIBE GOOD WEED,N
15308,X2C NBLU,7D,ECSTASY IN BLUE (COLOR OF VEHICLE),X2C = ECSTACY,N
5928,18GSNRG,2,18 greens in reg,18=hate symbol,N
14193,13BRZED,2,2013 BRZ (YEAR AND MODEL OF MY CAR),"13, GANG REFERENCE",Y
17653,A55DUDE,1,SONY ALPHA 55 SLR CLUB CHAPTER PRESIDENT,LOOKS LIKE ASS DUDE,N
21874,LAVA 13,2,MY INITIALS (LOUISE A VEILLEUX-ADAMSKY) FOLLOWED BY MY LUCKY NUMBER 13,"13=gang number, NO 2013 CAR ON ANI",N
3091,PSI DIET,1,POUNDS PER SQUARE INCH (PSI) DRIVEN VEHICLE DUE TO THE TURBO,"LOOKS LIKE PUSSY DIET, PSI ALSO MEANS PER SQUARE INCH",N
15324,BGSMSHR,2,ITS A NICK NAME THAT I WAS GIVING FROM MY BOXING TEAM. (BIG SMASHER),BG = BABY GANGSTER,N
11976,DONGEVO,1,ITS MY BOYFRIENDS NICKNAME AND THE MAKE  OF CAR WE DRIVE.,"DONG, ANOHTER WORD FOR PENIS",N
5774,/2SMOKE/,D,Not on QuickWeb,"Smoking, potentially drug related",N
6664,MURDRAM,7,BLACKED OUT DODGE RAM TRUCK,MURDER AM..,N
6255,805SLO,7,NO MICRO,805-TEMPLETON AREA CODE OR CAN BE PULLED FOR LOOK A LIKE,N
6484,HDSCIKO,,CAR CLUB,PSYCHO,N
6956,DZNY CAT,1,DISNEY CAT. I LOVE DISNEY AND CATS AND ALL THE DISNEY CAT CHARACTERS.,CAT,N
18535,FSTSHKR,,CHALLENGER IS SHAKER MODEL,FAST SHAKER  SEXUAL REFERENCE,Y
4424,OSC OG1,2,OSCAR ORIGINAL 1,OG,N
6028,2O69 VET,1,NO MICRO,69-SEXUAL. 2069 DOESNT MAKE SENSE AS A CAR YEAR.,N
15871,ROLL UP,7D,A CAR ROLLI UP TO A CAR SHOW,COULD BE MARIJUANA REFERENCE,N
4786,KINSLYR,2,KING SLAYER,"kin slayer, slayer=killer",N
19996,UCANGFY,3,YOU CAN GOD FORGIVES YOU,YOU CAN GO FUCK YOURSELF,N
7755,S$RA 14,2,MY FIRST NAME AND BIRTHDAY,14-HITLER,N
9384,GATTO GO,2,NEED TO LEAVE OR CAT GO,LOOKS LIKE CAT.. BUT ALSO LOOKS LIKE GOT TO GO,N
472,WSMFKN6,3,"WILSON, SAMMY, MANUEL, FRANK, KATELYN, NANCY INTIALS FOR ALL 6 SIBLINGS FOR A TOTAL FO 6 SIBLINGS.",FKN-FUCKEN,N
2153,CATPAPI,,I LIKE CATS,CAT DADDY PLAYER PIMP,N
4455,LA213OG,2,NOT ON QUICKWEB YET,"213 LOS ANGELES AREA CODE, ALSO OG",N
19104,THKNFCY,,THICK AND FANCY,THICK AND FANCY,Y
10347,LOVEFNP,1,LOVE MY FAMILY,LOVE FUCKEN PUSSY? HIS INTIALS ARE PMH,N
17267,GRRAMS$,7D,LOVE MY GRANDMOTHER,COULD BE DRUG REFERENCE,Y
4780,EPEE DR,3,NOT ON QUICKWEB YET,"PEE DR, UROLOGIST?",N
8009,RES Q 5O,7,NO MICRO,RESCUE POLICE?,N
9680,TC 88PAN,2,no quickweb,"88=HATE SYMBOL, NO 88 CAR",N
9464,2SEXZ,1,TOO SEXY,TOO SEXIES,N
17758,CAYM WNT,1,CAME AND WENT - THIS PLATE WILL BE USED ON A PORSCHE CAYMEN,CAME WENT,Y
10252,R VIAGRA,1,1956 RED CHEVY CAMEO TRUCK WITH A BLOWN BIG BLOCK,VIAGRA,N
1445,JEFE LS1,2,NO MICRO,JEFE BOSS,N
22651,6SPCLKS,7D,6 SPECIAL KS,SPECIAL K IS A DRUG,Y
20990,JAFT CEO,3,JUST A FEW THINGS CHIEF EXECUTIVE OFFICER,JAFT=JUST ANOTHER FUCKING TEAM (URBAN DICTIONARY ONLY),N
13227,KEWL 5O,5,COOL 50,"NO FORD MUSTANG ON ANI, 50=POLICE",N
9662,EFFS 1OO,3,no quickweb,EFF (FUCK) HIS NAME IS EFRAIN,N
6501,CAR7EL,9,MY 7TH CAR,CARTEL SOMEONE WHO SALES DRUGS. HE HAS 3 CARS.,N
6667,35OM3,1,350HP M3,3SOME WITH NUMBERS?,N
4949,GRAN$13,2,GRANDMA LOVES 13 GRANDKIDS.,13 GANG REFERENCE no 2013 on record,N
21885,OMG BAGS,7D,"JUST A PHRASE THAT PEOPLE SAY, LIKE OH MY GOD, BAGS.",URBAN DICTIONARY SAYS BAGS CAN BE $10 DOSES OF HEROIN 175 UP 115 DOWN,N
13131,FGTMZGR,2,FORGOT MEZGER (OLD PORSCHE MOTOR),CAN NOT TRANSLATE LOK SDEROGATORY,N
23005,BAD ASF,3,DESCRIBES MY CAR WITH MY SONS INITIALS IN THERE.,ASF STANDS FOR AS FUCK,N
8463,ORGSMDR,1,SEX DR,ORGASM DOCTOR,N
13572,DRT TRD,,DIRT TOYOTA RACING DEVELOPMENT,TRD TERD DART TRD TRIM LEVEL,N
7553,TANGTNG,1,"TANGTNG IS WHAT I NAMED MY NEW 2015 FORD MUSTANG. ITS GOT AN ORIGINAL PAINT JOB LIKE THE OLD ASTRONAUT POWDER ORANGE DRINK TANG, SO ITS MY TANG MUSTANG OR TANGTNG",TANG…VAGINA,N
6366,REG RIOT,2,NICKNAME,RIOT,N
1335,CHF TACO,1,CHIEF TACOMA (MODEL OF TRUCK),TACO SEXUAL REFERENCE,N
16934,OPT FTW,3,TRUCK CLUB FOR THE WIN,FTW = FUCK THE WORLD,N
19568,68 OG,2,68 ORIGINAL,OG=ORIGINAL GANGSTER,N
20537,AHUGPRN,1,A HUG AS NEEDED,PULLED FOR PRN (Plate already released. Denying would require a recall),Y
22273,CTC 88,2,CHP CADET TRAINING CLASS #5 OF 1988,88=HITLER,N
830,WEHO2,1,2 OWNERS FROM WEST HOLLYWOOD,HOE,N
13823,HLYSHMT,,IN MEMORY OF MY LATE MOTHER HOLLY SCHMIDT,HOLY SHIT,N
5071,SHK FNA,3,NICKNAMES,"SHOULD HAVE KNOWN, FUCKING A",N
9715,PCKT RKT,1,POCKET ROCKET,POCKET ROCKET,N
1594,D GOOZE,3,THIS IS A NICKNAME,gooz=Persian word for fart Customer name is Davi Guzman,N
21032,SNISTRO,2,CAR CLUB,"sinister=threatening or portending evil, harm, or trouble",Y
12796,A5LB562,2,A5 LONG BEACH 562,"562, AREA CODE, GANG REFERENCE",N
9043,SLKMONY,7,SLICK MONEY,SLICK MONEY. DRUG MONEY.. ILLEGAL MONEY,N
6023,OG MOTOR,7,ORIGINAL MOTOR. I AM A 25 YEAR MOTORCYCLE OFFICER FOR CHP,OG-ORIGINAL GANGSTER,N
6039,HOLE18,7,PLAYING 18 HOLES OF GOLF,"18-HITLER. 18 HOLES, GOLF.",N
11239,CK LIFE,2,NO MEANING ON REG 17,CK=CRIP KILLER,N
21248,SIAM 888,2,SIAM 888 LUCKY THAILAND,88 = HATE NUMBER,Y
16763,LUVREUP,7D,"I LOVE MY SON, REUP IS HIS NICKNAME","LOOKS LIKE LOVE REUP, DRUG REFERENCE",N
23379,41BADMF,3,PURCHASED CAR FOR MY WIFE MORGAN FUNDINGSLAND FOR BEATING ME AT BADMINTON BY 1 POINT,FOR ONE BAD MF,N
21808,TDIGATE,1,VOLKSWAGEN TURBO DIESEL EVENT.,TDI LOOKS LIKE TITTY AS IN BREAST,N
1469,LUVIN D,1,LOVING ME,"LOVING D, COULD BE A SEXUAL REFERENCE D AS IN DICK",N
6097,PISSY1,3,MY NEW MERCEDES IS VERY SENSITIVE WITH ALL THE BELLS AND WHISTLES…PISSY.,PISSY,N
12991,C4 IO IO,2,SITUATION UNDER CONTROL OFF DUTY,PULLED FOR C4 = AN EXPLOSIVE,N
9893,MIGGY 13,2,"NICK NAME FOR MIGUEL, 13 IS HIS JERSEY NUMBER.",13 GANG REFERENCE,N
7352,COND HIM,1 OR 2,no quickweb,condom or conned him,N
8435,TNT BOOM,2,no quickweb,TNT=dynamite,N
21463,$4MEOWZ,1,LOVE FOR CATS,LOVE FOR MEOWS COULD BE TAKEN SEXUAL,Y
4905,KGB ROVR,2,INITIALS AND CAR MODEL,KGB GOVERNMENT ORGANIZATION,Y
16090,JTL88J,2,INITIALS,88 HITLER REFERENCE,N
17971,1QWKKAT,1,"ONE QUICK KAT (MY NAME IS KATHLEEN, BUT I GO BY KAT, KATKATHEY, KATHEY","kat=pussy. HAS LEXUS, NO CAT CAR",Y
1510,REDMZA1,2,MOTORCYCLE NICKNAME,RED,Y
11138,3TH,1,THIS IS MY ONLINE SCREEN NAME WHEN PLAYING VIDEO GAMES,"TH CAN MEAN TITTY  HARDON, SEXUAL CONNOTATION",Y
25,MTN SCAT,2,MOUNTAIN SCAT PACK,SCAT SHIT,N
5459,PURITTO,1,ITS A MIX BETWEEN A CATS PURR AND A BURRITO MAKING IT PURITTO. A DOUBLE T WAS ADDED SO AS TO MAKE IT UNIQUE.,CAT WRAPPED UP,Y
7016,ZL1 KLR,2,"ZL1 IS A CAMARO, I DRIVE A MUSTANG THEREFORE KLR MEANS I AM FASTER THAN IT",KILLER,N
8417,FJ4BCH,3,used to go to the beach,beach or bitch,N
8430,RYDR DYE,2,no quickweb,pulled because of die RYDRDIE and RIDRDYE both are unacceptable,N
18998,MERC82,2,UNIT DIVISION,MERC=KILL,N
7560,H8PRIUS,7,TOYOTA PRIUS,HATE,N
18989,88MAY 1,2,YEAR AND MONTH I WAS BORN. I AM NUMBER 1.,"88=HATE SYMBOL, NO 1988 CAR ON ANI",N
21012,MYTOTON,1,ITS MY NICKNAME CALLED BY NEPHEWS IN THE FAMILY,TOTON=NIPPLE IN FRENCH OR BOOB,N
1578,BBB88B8,2,I AM A HUGE STAR WARS FAN. THE NEW  CHARACTER BB8 IN THE FORCE AWAKENS IS MY  FAVORITE  CHARACTER .,88=HATE SYMBOL,N
2178,OCTOPSI,,JAMES BOND FAN,OCTOPUSSY OO7 REFERENCE,N
10525,JF14,7,MY FIRST AND LAST NAME INITIAL WITH MY FAVORITE NUMBER,14-HITLER RELATED. NO 2014 CAR,N
